Date,Price,MarketCap,Addresses,Difficulty,TransFee,TweetsNum
15/02/2018,9838.0,165796291426.0,640344.0,2874674234416.0,3.1830000000000003,74208.0
16/02/2018,10058.0,169517313719.0,637546.0,2874674234416.0,3.1239999999999997,74964.0
17/02/2018,10713.0,180572284690.0,680664.0,2874674234416.0,3.0010000000000003,69716.0
18/02/2018,10772.0,181591510709.0,631438.0,2874674234416.0,3.014,62968.0
19/02/2018,10902.0,183808087330.0,688075.0,2874674234416.0,2.965,69225.0
20/02/2018,11551.0,194767260108.0,610136.0,2967853337745.0,3.042,75215.0
21/02/2018,10851.0,182988770243.0,615201.0,3007383866430.0,2.153,69562.0
22/02/2018,10325.0,174140152881.0,633718.0,3007383866430.0,2.121,66124.0
23/02/2018,10046.0,169457374343.0,643584.0,3007383866430.0,4.015,62576.0
24/02/2018,9975.0,168272548020.0,627718.0,3007383866430.0,6.209,56616.0
25/02/2018,9649.0,162793433619.0,443104.0,3007383866430.0,2.763,63393.0
26/02/2018,9939.0,167712459261.0,517139.0,3007383866430.0,2.464,66533.0
27/02/2018,10575.0,178456870021.0,594737.0,3007383866430.0,2.436,64827.0
28/02/2018,10607.0,179010174470.0,680281.0,3007383866430.0,2.878,68823.0
01/03/2018,10666.0,180035074236.0,692152.0,3007383866430.0,2.377,61852.0
02/03/2018,11002.0,185728743532.0,595877.0,3007383866430.0,2.371,61317.0
03/03/2018,11365.0,191874935654.0,754220.0,3007383866430.0,2.44,
04/03/2018,11271.0,190323363838.0,651221.0,3007383866430.0,2.356,
05/03/2018,11537.0,194833299576.0,661842.0,3233581400367.0,2.552,
06/03/2018,11051.0,186645884620.0,706253.0,3290605988755.0,1.999,
07/03/2018,10428.0,176144559640.0,771278.0,3290605988755.0,1.699,
08/03/2018,9724.0,164272193660.0,762458.0,3290605988755.0,1.765,
09/03/2018,8927.0,150826981971.0,710720.0,3290605988755.0,1.571,
10/03/2018,9252.0,156339576539.0,636583.0,3290605988755.0,2.387,
11/03/2018,9065.0,153189952078.0,684854.0,3290605988755.0,2.3819999999999997,
12/03/2018,9457.0,159831136581.0,737014.0,3290605988755.0,1.681,
13/03/2018,9170.0,154997709088.0,640393.0,3290605988755.0,2.839,
14/03/2018,8789.0,148575362888.0,467570.0,3290605988755.0,1.705,
15/03/2018,8124.0,137346612498.0,494451.0,3290605988755.0,1.445,
16/03/2018,8327.0,140798170344.0,489203.0,3290605988755.0,1.3219999999999998,
17/03/2018,8099.0,136958326218.0,367021.0,3290605988755.0,1.129,
18/03/2018,7696.0,130161469383.0,438266.0,3381698122496.0,1.187,
19/03/2018,8360.0,141406607845.0,483206.0,3462542391192.0,1.345,
20/03/2018,8641.0,146173233769.0,453198.0,3462542391192.0,1.39,
21/03/2018,9002.0,152287410489.0,466555.0,3462542391192.0,1.4340000000000002,
22/03/2018,8809.0,149043401923.0,472231.0,3462542391192.0,1.32,
23/03/2018,8549.0,144661197630.0,501861.0,3462542391192.0,1.249,
24/03/2018,8881.0,150289849598.0,410341.0,3462542391192.0,1.232,
25/03/2018,8559.0,144863354842.0,347133.0,3462542391192.0,1.281,
26/03/2018,8236.0,139414464091.0,474697.0,3462542391192.0,1.1840000000000002,
27/03/2018,7983.0,135132559009.0,503427.0,3462542391192.0,1.175,
28/03/2018,7940.0,134424962532.0,452296.0,3462542391192.0,1.078,
29/03/2018,7548.0,127798397993.0,461083.0,3462542391192.0,1.068,
30/03/2018,6908.0,116973996197.0,479054.0,3462542391192.0,0.958,
31/03/2018,7025.0,118967590499.0,377428.0,3462542391192.0,0.95,
01/04/2018,6826.0,115612697424.0,358431.0,3494288842680.0,0.925,
02/04/2018,7004.0,118637338691.0,405224.0,3511060552900.0,0.892,
03/04/2018,7345.0,124441697376.0,491273.0,3511060552900.0,0.929,
04/04/2018,7107.0,120410693962.0,468256.0,3511060552900.0,0.951,
05/04/2018,6780.0,114887416399.0,449931.0,3511060552900.0,0.9129999999999999,
06/04/2018,6673.0,113095690696.0,548967.0,3511060552900.0,1.334,
07/04/2018,6916.0,117215770050.0,404330.0,3511060552900.0,1.216,52476.0
08/04/2018,7020.0,118990172139.0,330211.0,3511060552900.0,1.0659999999999998,52796.0
09/04/2018,6918.0,117276656322.0,439488.0,3511060552900.0,0.879,59029.0
10/04/2018,6805.0,115382295434.0,459720.0,3511060552900.0,0.84,59044.0
11/04/2018,6912.0,117205837895.0,448320.0,3511060552900.0,0.8590000000000001,61072.0
12/04/2018,7355.0,124732436615.0,504382.0,3511060552900.0,1.246,68886.0
13/04/2018,8008.0,135828957307.0,530298.0,3511060552900.0,1.341,64178.0
14/04/2018,8025.0,136131699164.0,409997.0,3796188328005.0,1.179,50026.0
15/04/2018,8241.0,139804320144.0,462054.0,3839316899030.0,1.1520000000000001,52494.0
16/04/2018,8104.0,137503546426.0,516625.0,3839316899030.0,1.064,56538.0
17/04/2018,8075.0,137013680134.0,516858.0,3839316899030.0,1.047,56111.0
18/04/2018,8085.0,137202134542.0,483004.0,3839316899030.0,1.02,56720.0
19/04/2018,8242.0,139894626407.0,512770.0,3839316899030.0,1.069,57013.0
20/04/2018,8464.0,143676393567.0,554891.0,3839316899030.0,1.183,57190.0
21/04/2018,8820.0,149728516967.0,509176.0,3839316899030.0,1.2930000000000001,56176.0
22/04/2018,8913.0,151337446783.0,426135.0,3839316899030.0,1.128,59404.0
23/04/2018,8925.0,151551479590.0,541616.0,3839316899030.0,1.15,59885.0
24/04/2018,9325.0,158354804138.0,641229.0,3839316899030.0,2.398,67323.0
25/04/2018,9231.0,156790665071.0,571921.0,3839316899030.0,3.975,65523.0
26/04/2018,8894.0,151079690229.0,557031.0,3839316899030.0,2.7760000000000002,64330.0
27/04/2018,9228.0,156767836123.0,559842.0,3943557223452.0,2.4330000000000003,55754.0
28/04/2018,9249.0,157141990489.0,474656.0,4022059196165.0,1.906,49473.0
29/04/2018,9365.0,159117085801.0,435659.0,4022059196165.0,1.8090000000000002,46959.0
30/04/2018,9304.0,158100040416.0,527515.0,4022059196165.0,1.589,49151.0
01/05/2018,9004.0,153028422002.0,528581.0,4022059196165.0,1.431,49777.0
02/05/2018,9128.0,155153173505.0,541450.0,4022059196165.0,1.673,48137.0
03/05/2018,9387.0,159565398826.0,541585.0,4022059196165.0,1.62,50882.0
04/05/2018,9670.0,164395959972.0,587468.0,4022059196165.0,1.739,57751.0
05/05/2018,9844.0,167376000048.0,525970.0,4022059196165.0,1.564,50536.0
06/05/2018,9658.0,164225428668.0,443930.0,4022059196165.0,1.76,47589.0
07/05/2018,9367.0,159304488371.0,523934.0,4022059196165.0,1.641,53424.0
08/05/2018,9282.0,157869567921.0,561725.0,4022059196165.0,1.462,52302.0
09/05/2018,9210.0,156662036603.0,512648.0,4022059196165.0,1.3619999999999999,54594.0
10/05/2018,9288.0,157999033324.0,518864.0,4022059196165.0,1.188,53621.0
11/05/2018,8725.0,148440592478.0,479834.0,4138123233246.0,1.578,55128.0
12/05/2018,8438.0,143578073093.0,506943.0,4143878474754.0,1.317,48718.0
13/05/2018,8566.0,145774669353.0,355156.0,4143878474754.0,1.26,46131.0
14/05/2018,8595.0,146285014957.0,530706.0,4143878474754.0,1.446,52460.0
15/05/2018,8652.0,147267309291.0,525512.0,4143878474754.0,1.525,50376.0
16/05/2018,8291.0,141141298387.0,513409.0,4143878474754.0,1.288,49167.0
17/05/2018,8297.0,141255467395.0,518713.0,4143878474754.0,2.329,47708.0
18/05/2018,8115.0,138163616675.0,604525.0,4143878474754.0,2.693,46685.0
19/05/2018,8266.0,140756070592.0,423103.0,4143878474754.0,1.5,40643.0
20/05/2018,8378.0,142683625758.0,384590.0,4143878474754.0,1.321,41628.0
21/05/2018,8476.0,144367868030.0,503074.0,4143878474754.0,1.31,44301.0
22/05/2018,8261.0,140724865089.0,476934.0,4143878474754.0,1.078,44097.0
23/05/2018,7816.0,133150825196.0,536633.0,4143878474754.0,1.08,49303.0
24/05/2018,7551.0,128649107588.0,479362.0,4219142059013.0,1.087,46043.0
25/05/2018,7507.0,127912677336.0,515553.0,4306949573982.0,1.163,42093.0
26/05/2018,7517.0,128110497671.0,396709.0,4306949573982.0,1.067,38020.0
27/05/2018,7346.0,125209319351.0,362610.0,4306949573982.0,0.992,43809.0
28/05/2018,7274.0,123985814281.0,482512.0,4306949573982.0,1.121,44801.0
29/05/2018,7311.0,124635051872.0,482316.0,4306949573982.0,1.023,46903.0
30/05/2018,7454.0,127093915409.0,503582.0,4306949573982.0,0.828,51863.0
31/05/2018,7517.0,128174539813.0,513406.0,4306949573982.0,0.777,47154.0
01/06/2018,7501.0,127926777063.0,605820.0,4306949573982.0,0.7440000000000001,45316.0
02/06/2018,7615.0,129877749133.0,424940.0,4306949573982.0,0.711,41760.0
03/06/2018,7706.0,131441774672.0,443036.0,4306949573982.0,0.722,41999.0
04/06/2018,7594.0,129560953708.0,585747.0,4306949573982.0,0.7559999999999999,46104.0
05/06/2018,7513.0,128193653288.0,544305.0,4415593341674.0,0.654,46860.0
06/06/2018,7619.0,130020129065.0,509100.0,4940704885522.0,0.7190000000000001,45323.0
07/06/2018,7708.0,131549571771.0,528720.0,4940704885522.0,0.768,48259.0
08/06/2018,7650.0,130576005129.0,544739.0,4940704885522.0,0.684,46310.0
09/06/2018,7653.0,130635958643.0,403622.0,4940704885522.0,0.836,38889.0
10/06/2018,7150.0,122065507580.0,412643.0,4940704885522.0,0.665,40585.0
11/06/2018,6767.0,115543618611.0,472045.0,4940704885522.0,0.784,45487.0
12/06/2018,6775.0,115688375424.0,501890.0,4940704885522.0,0.6920000000000001,46551.0
13/06/2018,6459.0,110301013146.0,487819.0,4940704885522.0,1.1420000000000001,51652.0
14/06/2018,6515.0,111265673349.0,481663.0,4940704885522.0,0.87,47079.0
15/06/2018,6567.0,112166114387.0,543281.0,4940704885522.0,0.74,39786.0
16/06/2018,6482.0,110725495001.0,368496.0,4940704885522.0,0.6709999999999999,36471.0
17/06/2018,6534.0,111627586750.0,365433.0,4940704885522.0,1.06,37164.0
18/06/2018,6543.0,111805791335.0,460925.0,4940704885522.0,0.585,46282.0
19/06/2018,6737.0,115123591977.0,476956.0,5024546460934.0,2.946,45018.0
20/06/2018,6698.0,114476550256.0,448248.0,5077499034879.0,6.852,41009.0
21/06/2018,6755.0,115452923029.0,471467.0,5077499034879.0,2.509,38835.0
22/06/2018,6382.0,109099973535.0,500238.0,5077499034879.0,2.157,41721.0
23/06/2018,6146.0,105081281108.0,398856.0,5077499034879.0,1.203,36776.0
24/06/2018,6044.0,103336320396.0,387188.0,5077499034879.0,1.035,36953.0
25/06/2018,6225.0,106454210497.0,490014.0,5077499034879.0,1.079,42286.0
26/06/2018,6233.0,106599424374.0,504682.0,5077499034879.0,1.032,43429.0
27/06/2018,6128.0,104817324742.0,480521.0,5077499034879.0,1.047,40206.0
28/06/2018,6120.0,104692798115.0,452170.0,5077499034879.0,0.887,41574.0
29/06/2018,5935.0,101540131038.0,493797.0,5077499034879.0,0.823,41392.0
30/06/2018,6382.0,109196524224.0,482606.0,5077499034879.0,0.833,35882.0
01/07/2018,6388.0,109310590569.0,400753.0,5077499034879.0,0.687,32183.0
02/07/2018,6479.0,110882188163.0,537562.0,5172892177080.0,0.764,40449.0
03/07/2018,6614.0,113198184099.0,562946.0,5363678461481.0,0.852,43042.0
04/07/2018,6592.0,112828204251.0,530349.0,5363678461481.0,0.687,40065.0
05/07/2018,6602.0,113018426557.0,450145.0,5363678461481.0,0.654,38128.0
06/07/2018,6569.0,112463975557.0,564683.0,5363678461481.0,0.71,38468.0
07/07/2018,6611.0,113192104236.0,394186.0,5363678461481.0,0.644,32273.0
08/07/2018,6759.0,115733153175.0,392740.0,5363678461481.0,0.68,31005.0
09/07/2018,6739.0,115417047161.0,521148.0,5363678461481.0,0.6509999999999999,37804.0
10/07/2018,6516.0,111600351206.0,560008.0,5363678461481.0,0.69,39826.0
11/07/2018,6400.0,109620729950.0,497821.0,5363678461481.0,0.6459999999999999,39901.0
12/07/2018,6252.0,107109804028.0,608847.0,5363678461481.0,0.573,39007.0
13/07/2018,6256.0,107191387448.0,678537.0,5363678461481.0,0.588,37794.0
14/07/2018,6253.0,107147515209.0,562124.0,5363678461481.0,0.532,30839.0
15/07/2018,6342.0,108676001829.0,409465.0,5363678461481.0,0.602,32485.0
16/07/2018,6537.0,112026579551.0,483120.0,5363678461481.0,0.743,41799.0
17/07/2018,6889.0,118073549638.0,551908.0,5199615302175.0,0.735,45432.0
18/07/2018,7413.0,127065597706.0,642136.0,5178671069072.0,0.9890000000000001,42923.0
19/07/2018,7399.0,126846988309.0,540081.0,5178671069072.0,0.9490000000000001,39629.0
20/07/2018,7430.0,127393603513.0,517442.0,5178671069072.0,0.7609999999999999,38529.0
21/07/2018,7353.0,126088920231.0,415309.0,5178671069072.0,0.6920000000000001,33267.0
22/07/2018,7455.0,127854484131.0,384041.0,5178671069072.0,0.66,32189.0
23/07/2018,7681.0,131743233541.0,584758.0,5178671069072.0,0.875,39877.0
24/07/2018,8068.0,138404325970.0,578233.0,5178671069072.0,0.9229999999999999,48202.0
25/07/2018,8254.0,141611016831.0,644234.0,5178671069072.0,0.889,41673.0
26/07/2018,8199.0,140686456246.0,510977.0,5178671069072.0,0.846,39978.0
27/07/2018,8021.0,137646655001.0,604287.0,5178671069072.0,0.725,37373.0
28/07/2018,8180.0,140388282849.0,462708.0,5178671069072.0,0.728,31763.0
29/07/2018,8206.0,140841699901.0,403083.0,5595791656328.0,0.764,32179.0
30/07/2018,8142.0,139767536181.0,525741.0,5949437371610.0,0.867,37855.0
31/07/2018,7929.0,136125136980.0,549499.0,5949437371610.0,0.835,38962.0
01/08/2018,7580.0,130141825640.0,574951.0,5949437371610.0,0.67,39603.0
02/08/2018,7598.0,130466963371.0,535229.0,5949437371610.0,0.852,37572.0
03/08/2018,7403.0,127132754870.0,585312.0,5949437371610.0,0.748,39186.0
04/08/2018,7260.0,124702347643.0,456131.0,5949437371610.0,0.652,33342.0
05/08/2018,7009.0,120393796108.0,397829.0,5949437371610.0,0.555,30523.0
06/08/2018,7006.0,120366023886.0,517813.0,5949437371610.0,0.569,35064.0
07/08/2018,7000.0,120264919834.0,589346.0,5949437371610.0,0.5589999999999999,34996.0
08/08/2018,6454.0,110893346398.0,532064.0,5949437371610.0,0.569,36169.0
09/08/2018,6398.0,109956037721.0,519217.0,5949437371610.0,0.598,34503.0
10/08/2018,6414.0,110312248656.0,559603.0,5949437371610.0,0.579,34108.0
11/08/2018,6195.0,106574678806.0,449075.0,6197839919507.0,0.496,29578.0
12/08/2018,6316.0,108663543579.0,399762.0,6389316883512.0,0.489,28188.0
13/08/2018,6356.0,109358372135.0,490801.0,6389316883512.0,0.57,31628.0
14/08/2018,6064.0,104342990942.0,535762.0,6389316883512.0,0.648,36996.0
15/08/2018,6377.0,109748066726.0,475594.0,6389316883512.0,0.575,35084.0
16/08/2018,6351.0,109319726967.0,547322.0,6389316883512.0,0.6579999999999999,33037.0
17/08/2018,6474.0,111445580571.0,584759.0,6389316883512.0,0.69,32168.0
18/08/2018,6459.0,111199079070.0,459134.0,6389316883512.0,0.557,27953.0
19/08/2018,6412.0,110398175947.0,408184.0,6389316883512.0,0.653,26854.0
20/08/2018,6462.0,111264477270.0,524775.0,6389316883512.0,0.8740000000000001,33467.0
21/08/2018,6411.0,110405787753.0,534176.0,6389316883512.0,0.7290000000000001,33425.0
22/08/2018,6592.0,113527137994.0,574028.0,6389316883512.0,0.695,32026.0
23/08/2018,6445.0,111009420240.0,501871.0,6389316883512.0,0.573,33815.0
24/08/2018,6566.0,113109897066.0,577153.0,6505039002077.0,0.5720000000000001,29804.0
25/08/2018,6731.0,115973070814.0,478783.0,6727225469723.0,0.722,26122.0
26/08/2018,6691.0,115294851411.0,430511.0,6727225469723.0,1.078,23840.0
27/08/2018,6733.0,116028795884.0,595664.0,6727225469723.0,0.9840000000000001,28754.0
28/08/2018,6997.0,120596911452.0,597839.0,6727225469723.0,1.33,33359.0
29/08/2018,7067.0,121813526199.0,588294.0,6727225469723.0,0.7040000000000001,31756.0
30/08/2018,6947.0,119764033259.0,540618.0,6727225469723.0,0.7240000000000001,31447.0
31/08/2018,6994.0,120587521866.0,589527.0,6727225469723.0,0.746,32099.0
01/09/2018,7114.0,122656017234.0,513465.0,6727225469723.0,0.6409999999999999,30166.0
02/09/2018,7249.0,125007930932.0,442960.0,6727225469723.0,0.632,29111.0
03/09/2018,7269.0,125370588612.0,525670.0,6727225469723.0,0.65,34835.0
04/09/2018,7332.0,126463423452.0,552331.0,6727225469723.0,0.7609999999999999,35005.0
05/09/2018,7145.0,123254581066.0,540142.0,6727225469723.0,0.9229999999999999,35456.0
06/09/2018,6442.0,111140819723.0,585513.0,6727225469723.0,0.8,37078.0
07/09/2018,6463.0,111512372965.0,617704.0,6971177230938.0,0.782,33033.0
08/09/2018,6380.0,110095181867.0,489875.0,7019199231177.0,0.588,28446.0
09/09/2018,6308.0,108848608488.0,446194.0,7019199231177.0,0.614,30519.0
10/09/2018,6307.0,108854770814.0,535579.0,7019199231177.0,0.568,33868.0
11/09/2018,6312.0,108953509827.0,549992.0,7019199231177.0,0.619,32809.0
12/09/2018,6287.0,108532378216.0,534811.0,7019199231177.0,0.645,29716.0
13/09/2018,6450.0,111359630690.0,541694.0,7019199231177.0,0.5589999999999999,32269.0
14/09/2018,6507.0,112347835212.0,527742.0,7019199231177.0,0.619,31041.0
15/09/2018,6523.0,112646862462.0,502091.0,7019199231177.0,0.486,27319.0
16/09/2018,6491.0,112099541106.0,419923.0,7019199231177.0,0.473,26995.0
17/09/2018,6408.0,110681211912.0,560269.0,7019199231177.0,0.466,31037.0
18/09/2018,6307.0,108947731040.0,568820.0,7019199231177.0,0.491,30885.0
19/09/2018,6352.0,109723515400.0,540959.0,7019199231177.0,0.433,31000.0
20/09/2018,6423.0,110962757749.0,542894.0,7031329605789.0,0.46299999999999997,32268.0
21/09/2018,6667.0,115192042307.0,620832.0,7152633351906.0,0.626,34302.0
22/09/2018,6714.0,116014491398.0,505853.0,7152633351906.0,0.556,27695.0
23/09/2018,6712.0,116002171765.0,454807.0,7152633351906.0,0.485,29057.0
24/09/2018,6645.0,114858274474.0,543361.0,7152633351906.0,0.434,32186.0
25/09/2018,6424.0,111043237481.0,574804.0,7152633351906.0,0.518,33771.0
26/09/2018,6470.0,111848909317.0,541812.0,7152633351906.0,0.534,32810.0
27/09/2018,6528.0,112867119320.0,547299.0,7152633351906.0,0.621,31898.0
28/09/2018,6683.0,115567264464.0,608318.0,7152633351906.0,0.7609999999999999,29550.0
29/09/2018,6568.0,113581145865.0,498963.0,7152633351906.0,0.575,28728.0
30/09/2018,6610.0,114323762441.0,474779.0,7152633351906.0,0.49,27646.0
01/10/2018,6610.0,114341494100.0,603755.0,7152633351906.0,0.594,31878.0
02/10/2018,6579.0,113814885667.0,573816.0,7152633351906.0,0.6920000000000001,31648.0
03/10/2018,6484.0,112185476044.0,586061.0,7152633351906.0,0.5720000000000001,31711.0
04/10/2018,6583.0,113901983581.0,557823.0,7364268059356.0,0.507,34224.0
05/10/2018,6584.0,113938071333.0,562895.0,7454968648263.0,0.574,34221.0
06/10/2018,6598.0,114189323447.0,515060.0,7454968648263.0,0.54,29246.0
07/10/2018,6580.0,113887360237.0,525854.0,7454968648263.0,0.392,28503.0
08/10/2018,6630.0,114769407887.0,561435.0,7454968648263.0,0.449,37692.0
09/10/2018,6639.0,114928732180.0,554591.0,7454968648263.0,0.469,35538.0
10/10/2018,6581.0,113932990812.0,556835.0,7454968648263.0,0.42,33842.0
11/10/2018,6284.0,108816571811.0,608748.0,7454968648263.0,0.441,32278.0
12/10/2018,6278.0,108719826369.0,598570.0,7454968648263.0,0.47600000000000003,28937.0
13/10/2018,6288.0,108906578216.0,513512.0,7454968648263.0,0.408,27760.0
14/10/2018,6335.0,109727459372.0,451714.0,7454968648263.0,0.41200000000000003,28150.0
15/10/2018,6614.0,114567885234.0,619424.0,7454968648263.0,0.573,35275.0
16/10/2018,6642.0,115059045481.0,603605.0,7454968648263.0,0.498,35006.0
17/10/2018,6609.0,114509420529.0,564479.0,7454968648263.0,0.479,33145.0
18/10/2018,6595.0,114269157890.0,587516.0,7427362643332.0,0.47,30155.0
19/10/2018,6514.0,112877039481.0,619914.0,7182852313938.0,0.45299999999999996,28097.0
20/10/2018,6526.0,113109956314.0,516162.0,7182852313938.0,0.41100000000000003,23204.0
21/10/2018,6574.0,113954176179.0,480204.0,7182852313938.0,0.38799999999999996,22298.0
22/10/2018,6537.0,113315876423.0,566330.0,7182852313938.0,0.428,30300.0
23/10/2018,6511.0,112879691779.0,606406.0,7182852313938.0,0.426,30702.0
24/10/2018,6530.0,113222111710.0,545787.0,7182852313938.0,0.436,29969.0
25/10/2018,6502.0,112742554081.0,585432.0,7182852313938.0,0.44799999999999995,25693.0
26/10/2018,6493.0,112595517786.0,595606.0,7182852313938.0,0.46,25493.0
27/10/2018,6491.0,112581625343.0,487581.0,7182852313938.0,0.364,20631.0
28/10/2018,6483.0,112455442321.0,486159.0,7182852313938.0,0.48700000000000004,20711.0
29/10/2018,6406.0,111126761641.0,590111.0,7182852313938.0,0.466,26541.0
30/10/2018,6331.0,109832961515.0,599489.0,7182852313938.0,0.42,25290.0
31/10/2018,6330.0,109828814106.0,616843.0,7182852313938.0,0.366,33944.0
01/11/2018,6361.0,110385638413.0,601403.0,7183013626018.0,0.39399999999999996,31618.0
02/11/2018,6410.0,111241046314.0,623469.0,7184404942702.0,0.401,22288.0
03/11/2018,6385.0,110815679543.0,559675.0,7184404942702.0,0.348,18645.0
04/11/2018,6414.0,111333257632.0,536643.0,7184404942702.0,0.364,24207.0
05/11/2018,6451.0,111982563789.0,611210.0,7184404942702.0,0.40700000000000003,23158.0
06/11/2018,6454.0,112056481316.0,561998.0,7184404942702.0,0.434,25550.0
07/11/2018,6547.0,113680409666.0,611976.0,7184404942702.0,0.45399999999999996,24951.0
08/11/2018,6503.0,112926055072.0,612517.0,7184404942702.0,0.49200000000000005,24614.0
09/11/2018,6429.0,111650038178.0,624017.0,7184404942702.0,0.508,25018.0
10/11/2018,6424.0,111574005829.0,513699.0,7184404942702.0,0.424,20709.0
11/11/2018,6411.0,111364281386.0,523862.0,7184404942702.0,0.36700000000000005,18630.0
12/11/2018,6426.0,111627827202.0,591468.0,7184404942702.0,0.41100000000000003,23212.0
13/11/2018,6405.0,111278849483.0,564648.0,7184404942702.0,0.415,25340.0
14/11/2018,6158.0,106985772429.0,561188.0,7184404942702.0,0.5429999999999999,34169.0
15/11/2018,5605.0,97395553276.0,621054.0,7184404942702.0,0.743,30694.0
16/11/2018,5612.0,97518484653.0,624714.0,7175974755380.0,0.732,28077.0
17/11/2018,5571.0,96822469696.0,510062.0,6653303141406.0,0.457,23964.0
18/11/2018,5633.0,97915600891.0,455558.0,6653303141406.0,0.424,21832.0
19/11/2018,5285.0,91876473627.0,563465.0,6653303141406.0,0.789,39010.0
20/11/2018,4632.0,80519311107.0,653601.0,6653303141406.0,1.114,36659.0
21/11/2018,4528.0,78726938509.0,545723.0,6653303141406.0,0.888,30984.0
22/11/2018,4541.0,78959007503.0,595324.0,6653303141406.0,0.6679999999999999,27754.0
23/11/2018,4325.0,75205987265.0,560197.0,6653303141406.0,0.581,26345.0
24/11/2018,4310.0,74946643919.0,494985.0,6653303141406.0,0.5379999999999999,22902.0
25/11/2018,3850.0,66962119438.0,468476.0,6653303141406.0,0.515,26859.0
26/11/2018,3933.0,68402836685.0,525146.0,6653303141406.0,0.586,29115.0
27/11/2018,3776.0,65676241094.0,551642.0,6653303141406.0,0.526,29976.0
28/11/2018,4118.0,71633743871.0,515752.0,6653303141406.0,0.627,29142.0
29/11/2018,4271.0,74307310879.0,521194.0,6653303141406.0,0.782,28709.0
30/11/2018,4129.0,71851288563.0,494356.0,6653303141406.0,0.6729999999999999,25626.0
01/12/2018,4140.0,72040425440.0,520394.0,6653303141406.0,0.5329999999999999,26347.0
02/12/2018,4192.0,72950446647.0,414508.0,6653303141406.0,0.43799999999999994,21596.0
03/12/2018,4004.0,69689804833.0,498837.0,6194015746026.0,0.518,27894.0
04/12/2018,3981.0,69284733767.0,579435.0,5646403851535.0,0.46399999999999997,25332.0
05/12/2018,3900.0,67884946138.0,533915.0,5646403851535.0,0.4,27357.0
06/12/2018,3756.0,65378504883.0,569550.0,5646403851535.0,0.38299999999999995,
07/12/2018,3415.0,59452333645.0,586746.0,5646403851535.0,0.42,28638.0
08/12/2018,3449.0,60046342941.0,483081.0,5646403851535.0,0.295,22270.0
09/12/2018,3561.0,62013587185.0,432326.0,5646403851535.0,0.251,23363.0
10/12/2018,3554.0,61897821089.0,512175.0,5646403851535.0,0.316,22818.0
11/12/2018,3459.0,60239816384.0,551065.0,5646403851535.0,0.321,22603.0
12/12/2018,3483.0,60672194258.0,545888.0,5646403851535.0,0.298,21876.0
13/12/2018,3433.0,59796861778.0,550244.0,5646403851535.0,0.28300000000000003,21792.0
14/12/2018,3302.0,57516311871.0,612878.0,5646403851535.0,0.301,24445.0
15/12/2018,3256.0,56726239388.0,534587.0,5646403851535.0,0.228,18577.0
16/12/2018,3298.0,57463467350.0,461489.0,5646403851535.0,0.21600000000000003,19526.0
17/12/2018,3417.0,59549671880.0,600338.0,5646403851535.0,0.24,24940.0
18/12/2018,3575.0,62304534024.0,533486.0,5621092245587.0,0.35700000000000004,25600.0
19/12/2018,3813.0,66460465078.0,607392.0,5106422924660.0,0.415,26446.0
20/12/2018,3984.0,69444172000.0,562160.0,5106422924660.0,0.38299999999999995,24630.0
21/12/2018,4034.0,70322544864.0,586561.0,5106422924660.0,0.445,22143.0
22/12/2018,3919.0,68325378650.0,475062.0,5106422924660.0,0.293,17737.0
23/12/2018,4039.0,70421810239.0,456850.0,5106422924660.0,0.249,17701.0
24/12/2018,4175.0,72807331718.0,523269.0,5106422924660.0,0.353,21198.0
25/12/2018,3829.0,66784326506.0,423129.0,5106422924660.0,0.264,18394.0
26/12/2018,3833.0,66853638595.0,479013.0,5106422924660.0,0.221,19107.0
27/12/2018,3766.0,65694192615.0,544684.0,5106422924660.0,0.212,19522.0
28/12/2018,3746.0,65360671015.0,560909.0,5106422924660.0,0.218,20589.0
29/12/2018,3915.0,68310418638.0,481711.0,5106422924660.0,0.226,19252.0
30/12/2018,3835.0,66925315457.0,461474.0,5106422924660.0,0.19899999999999998,18295.0
31/12/2018,3804.0,66397316191.0,472261.0,5248509606855.0,0.233,18611.0
01/01/2019,3744.0,65348535552.0,362558.0,5618595848853.0,0.179,17069.0
02/01/2019,3865.0,67471069759.0,505957.0,5618595848853.0,0.257,18830.0
03/01/2019,3874.0,67636611728.0,516491.0,5618595848853.0,0.255,26754.0
04/01/2019,3821.0,66716274276.0,517169.0,5618595848853.0,0.266,21139.0
05/01/2019,3861.0,67429025641.0,459113.0,5618595848853.0,0.179,20096.0
06/01/2019,3925.0,68542727113.0,433832.0,5618595848853.0,0.252,18883.0
07/01/2019,4052.0,70771709195.0,507835.0,5618595848853.0,0.34,20476.0
08/01/2019,4031.0,70410186948.0,529739.0,5618595848853.0,0.265,19387.0
09/01/2019,4036.0,70512242207.0,540921.0,5618595848853.0,0.306,21237.0
10/01/2019,3825.0,66825238691.0,572517.0,5618595848853.0,0.302,20948.0
11/01/2019,3662.0,63988750090.0,548421.0,5618595848853.0,0.28800000000000003,19317.0
12/01/2019,3648.0,63755093368.0,448196.0,5618595848853.0,0.222,16138.0
13/01/2019,3600.0,62927338644.0,412444.0,5618595848853.0,0.184,16041.0
14/01/2019,3604.0,62991722386.0,512960.0,5862614531726.0,0.221,19018.0
15/01/2019,3661.0,63995177298.0,551314.0,5883988430955.0,0.257,18363.0
